☘️广东频道,#genre#
凤凰中文,http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
凤凰中文,http://39.164.174.139:5000/nl.m3u8?id=FHZWHD$订阅源-1920x1080
凤凰中文,http://115.149.139.141:10000/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
凤凰中文,https://hyf000.eu.org/80947108/FHZW$订阅源-1920x1080
凤凰中文,http://50.7.234.10:8278/phoenixtv_hd/playlist.m3u8?tid=MFBF2713938527139385&ct=19225&tsum=1c8ca0899277714ab83db57245220068$订阅源-1280x720
凤凰中文,http://36.36.200.198:44330/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1280x720
凤凰中文,http://ku9.3n.cc/smt.php?id=phoenixtv_hd$订阅源-960x540
凤凰中文,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA$订阅源-720x576
凤凰中文,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$订阅源-720x576
凤凰资讯,http://203.205.191.53/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8$订阅源-1920x1080
凤凰资讯,http://218.104.239.114:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv$订阅源-1920x1080
凤凰资讯,http://39.164.174.139:5000/nl.m3u8?id=FHZXHD$订阅源-1920x1080
凤凰资讯,https://hyf000.eu.org/80947108/FHZX$订阅源-1920x1080
凤凰资讯,http://50.7.234.10:8278/phoenixinfo_hd/playlist.m3u8?tid=MC1C1591244615912446&ct=19225&tsum=a4fd6441d252c98ea603b13ef749a84e$订阅源-1280x720
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8$订阅源-1280x720
凤凰资讯,http://ku9.3n.cc/smt.php?id=phoenixinfo_hd$订阅源-960x540
凤凰资讯,http://218.202.220.2:5000/nn_live.ts?id=FHZX$订阅源-720x576
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9a81ef&tk=922ba46651d3$订阅源
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8$订阅源
凤凰资讯,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8$订阅源
凤凰资讯,http://223.105.252.59/PLTV/3/224/3221228524/index.m3u8$订阅源
凤凰资讯,rtmp://playtv-live.ifeng.com/live/06OLEEWQKN4$订阅源
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$订阅源-1920x1080
凤凰香港,http://203.205.191.53/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8$订阅源-1920x1080
凤凰香港,http://124.95.180.107:6718/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8$订阅源-1920x1080
凤凰香港,https://hyf000.eu.org/80947108/FHXG$订阅源-1920x1080
凤凰香港,http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MACA2858291128582911&ct=19225&tsum=0f01288bbaa6c0403d07e96b0a5db4ed$订阅源-1280x720
凤凰香港,http://ku9.3n.cc/smt.php?id=hkphoenix_twn$订阅源-960x540
凤凰香港,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&amp;wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&amp;wsMonitor=0$订阅源-720x576
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB$订阅源-840x480
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=67003b&tk=922ba46651d3$订阅源
凤凰香港,http://223.105.252.59/PLTV/3/224/3221228530/index.m3u8$订阅源
凤凰卫视,http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv$订阅源-1920x1080
凤凰卫视,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA$订阅源-720x576
凤凰卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$订阅源-720x576
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15$订阅源-840x480

🎬电影频道,#genre#
CHC家庭影院,http://goo.bkpcp.top/mg/jtyy$白名单
CHC家庭影院,http://fxgm.fxjf.work:19901/tsfile/live/1014_1.m3u8$订阅源-1920x1080
CHC家庭影院,http://42.227.88.122:9003/hls/61/index.m3u8$订阅源-1920x1080
CHC家庭影院,http://120.238.94.82:9901/tsfile/live/1051_1.m3u8$订阅源-1920x1080
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv$订阅源-1920x1080
CHC家庭影院,http://39.164.174.139:5000/nl.m3u8?id=CHCJTYYHD$订阅源-1920x1080
CHC家庭影院,http://1.wcnm.qzz.io:35455/mgtv/644368373.m3u8$订阅源-1920x1080
CHC家庭影院,http://124.220.159.96:35455/mgtv/644368373.m3u8$订阅源-1920x1080
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8$订阅源-1920x1080
CHC家庭影院,http://dassby.qqff.top:99/live/CHC家庭影院/index.m3u8$订阅源-1920x1080
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8$订阅源-720x576
CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=bf7e77&tk=822270345d4c$订阅源
CHC家庭影院,http://61.138.128.226:19901/tsfile/live/1007_1.m3u8$订阅源
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby$订阅源
CHC家庭影院,http://api2.52tb.xyz/info?id=220&token=20230218jsyklh$订阅源
CHC动作电影,http://goo.bkpcp.top/mg/dzdy$白名单
CHC动作电影,http://fxgm.fxjf.work:19901/tsfile/live/1015_1.m3u8$订阅源-1920x1080
CHC动作电影,http://42.227.88.122:9003/hls/60/index.m3u8$订阅源-1920x1080
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8$订阅源-1920x1080
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
CHC动作电影,http://111.43.126.240:9003/hls/75/index.m3u8$订阅源-1920x1080
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8?txiptv&playlive$订阅源-1920x1080
CHC动作电影,http://120.198.101.106:9901/tsfile/live/1052_1.m3u8?key=txiptv$订阅源-1920x1080
CHC动作电影,http://39.164.174.139:5000/nl.m3u8?id=CHCDZDYHD$订阅源-1920x1080
CHC动作电影,http://1.wcnm.qzz.io:35455/mgtv/644368714.m3u8$订阅源-1920x1080
CHC动作电影,http://124.220.159.96:35455/mgtv/644368714.m3u8$订阅源-1920x1080
CHC动作电影,http://dassby.qqff.top:99/live/CHC动作电影/index.m3u8$订阅源-1920x1080
CHC动作电影,http://10238.vod.redtraffic.xyz/ph5a5cf135d7642/play.m3u8$订阅源-1280x720
CHC动作电影,https://fmbox.cc/huya.php?id=11602077$订阅源-1280x720
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8$订阅源-720x576
CHC高清电影,http://120.198.95.220:9901/tsfile/live/1038_1.m3u8?key=txiptv$订阅源-1920x1080
CHC高清电影,http://dassby.qqff.top:99/live/CHC高清/index.m3u8$订阅源-1920x1080
CHC高清电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby$订阅源
CHC高清电影,http://api2.52tb.xyz/info?id=221&token=20230218qkyjia$订阅源
CHC高清电影,rtsp://115.153.247.80/PLTV/88888888/224/3221226990/86128784.smil$订阅源
CHC高清电影,rtsp://115.153.230.145/PLTV/88888888/224/3221226990/86128784.smil$订阅源
CHC高清电影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226990/86128784.smil$订阅源
寻秦记,http://www.douzhicloud.site:35455/huya/29465848$订阅源
周星驰,http://iptv.jxpan.vip:18888/aio/huya/11342412$订阅源-1920x1030
周星驰,https://fmbox.cc/huya.php?id=11342412$订阅源-1280x720
周星驰,http://58.39.190.143:35455/huya/11342412$订阅源
洪金宝,https://fmbox.cc/huya.php?id=11279251$订阅源-1280x720
洪金宝,http://www.douzhicloud.site:35455/huya/11279251$订阅源
洪金宝,http://58.39.190.143:35455/huya/11279251$订阅源
成龙,https://fmbox.cc/huya.php?id=11342386$订阅源-1280x720
成龙,http://www.douzhicloud.site:35455/huya/11342386$订阅源
成龙,http://58.39.190.143:35455/huya/11342386$订阅源
李连杰,http://58.39.190.143:35455/huya/11342390$订阅源
林正英,http://zzy789.xyz/douyu1.php?id=7356023$订阅源-1920x1080
林正英,https://fmbox.cc/huya.php?id=11342421$订阅源-1280x720
林正英,http://58.39.190.143:35455/huya/11342421$订阅源

🕘️更新时间,#genre#
2025-06-19 06:58:23,http://121.11.160.7:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$自用源00
